proteinA,Gene_Symbol,proteinB,Accession
P49207,RPL34,SARS-CoV-2_nsp10,P0DTC1
Q96EX2,RNFT2,SARS-CoV-2_nsp10,P0DTC1
Q9NWF9,RNF216,SARS-CoV-2_nsp10,P0DTC1
Q99442,SEC62,SARS-CoV-2_nsp10,P0DTC1
Q14690,PDCD11,SARS-CoV-2_nsp10,P0DTC1
Q15050,RRS1,SARS-CoV-2_nsp10,P0DTC1
Q99720,SIGMAR1,SARS-CoV-2_nsp10,P0DTC1
O43294,TGFB1I1,SARS-CoV-2_nsp10,P0DTC1
Q15562,TEAD2,SARS-CoV-2_nsp10,P0DTC1
Q8IYX1,TBC1D21,SARS-CoV-2_nsp10,P0DTC1
Q5JXX7,TMEM31,SARS-CoV-2_nsp10,P0DTC1
P07478,PRSS2,SARS-CoV-2_nsp10,P0DTC1
Q9NRJ4,TULP4,SARS-CoV-2_nsp10,P0DTC1
O95164,UBL3,SARS-CoV-2_nsp10,P0DTC1
Q86VY4,TSPYL5,SARS-CoV-2_nsp10,P0DTC1
Q9Y4E8,USP15,SARS-CoV-2_nsp10,P0DTC1
Q16222,UAP1,SARS-CoV-2_nsp10,P0DTC1
Q96LR5,UBE2E2,SARS-CoV-2_nsp10,P0DTC1
Q5GH72,XKR7,SARS-CoV-2_nsp10,P0DTC1
Q96PQ6,ZNF317,SARS-CoV-2_nsp10,P0DTC1
Q13336,SLC14A1,SARS-CoV-2_nsp10,P0DTC1
Q6U7Q0,ZNF322,SARS-CoV-2_nsp10,P0DTC1
Q86VZ2,WDR5B,SARS-CoV-2_nsp10,P0DTC1
Q8IZ20,ZNF683,SARS-CoV-2_nsp10,P0DTC1
O43592,XPOT,SARS-CoV-2_nsp10,P0DTC1
Q6XCG6,PP632,SARS-CoV-2_nsp10,P0DTC1
Q6ISB3,GRHL2,SARS-CoV-2_nsp10,P0DTC1
P10916,MYL2,SARS-CoV-2_nsp10,P0DTC1
Q9H8L6,MMRN2,SARS-CoV-2_nsp10,P0DTC1
Q9GZZ1,NAA50,SARS-CoV-2_nsp10,P0DTC1
P12525,MYCLP1,SARS-CoV-2_nsp10,P0DTC1
Q99836,MYD88,SARS-CoV-2_nsp10,P0DTC1
P00387,CYB5R3,SARS-CoV-2_nsp10,P0DTC1
Q15617,OR8G1,SARS-CoV-2_nsp10,P0DTC1
Q8NGA2,OR7A2P,SARS-CoV-2_nsp10,P0DTC1
Q8NGN3,OR10G4,SARS-CoV-2_nsp10,P0DTC1
Q9GZY0,NXF2,SARS-CoV-2_nsp10,P0DTC1
Q9Y6K5,OAS3,SARS-CoV-2_nsp10,P0DTC1
Q96KK4,OR10C1,SARS-CoV-2_nsp10,P0DTC1
P04001,OPN1MW,SARS-CoV-2_nsp10,P0DTC1
Q8NH43,OR4L1,SARS-CoV-2_nsp10,P0DTC1
Q8NG77,OR2T12,SARS-CoV-2_nsp10,P0DTC1
O75170,PPP6R2,SARS-CoV-2_nsp10,P0DTC1
O95685,PPP1R3D,SARS-CoV-2_nsp10,P0DTC1
O15172,PSPHP1,SARS-CoV-2_nsp10,P0DTC1
O14957,UQCR11,SARS-CoV-2_nsp10,P0DTC1
Q6NUR6,RNF216P1,SARS-CoV-2_nsp10,P0DTC1
O75884,RBBP9,SARS-CoV-2_nsp10,P0DTC1
Q9H6H4,REEP4,SARS-CoV-2_nsp10,P0DTC1
Q6UW15,REG3G,SARS-CoV-2_nsp10,P0DTC1
Q7Z5H3,ARHGAP22,SARS-CoV-2_nsp10,P0DTC1
O14559,ARHGAP33,SARS-CoV-2_nsp10,P0DTC1
P46776,RPL27A,SARS-CoV-2_nsp10,P0DTC1
O14773,TPP1,SARS-CoV-2_nsp10,P0DTC1
P33981,TTK,SARS-CoV-2_nsp10,P0DTC1
O14604,TMSB4Y,SARS-CoV-2_nsp10,P0DTC1
Q70CQ2,USP34,SARS-CoV-2_nsp10,P0DTC1
O94874,UFL1,SARS-CoV-2_nsp10,P0DTC1
Q8N2K1,UBE2J2,SARS-CoV-2_nsp10,P0DTC1
Q9P253,VPS18,SARS-CoV-2_nsp10,P0DTC1
Q3ZAQ7,VMA21,SARS-CoV-2_nsp10,P0DTC1
Q86VN1,VPS36,SARS-CoV-2_nsp10,P0DTC1
Q9Y548,YIPF1,SARS-CoV-2_nsp10,P0DTC1
Q9BZS9,PNAS-138,SARS-CoV-2_nsp10,P0DTC1
Q5T0B9,ZNF362,SARS-CoV-2_nsp10,P0DTC1
P28065,PSMB9,SARS-CoV-2_nsp10,P0DTC1
P43351,RAD52,SARS-CoV-2_nsp10,P0DTC1
Q7Z6E9,RBBP6,SARS-CoV-2_nsp10,P0DTC1
Q5VYX0,RNLS,SARS-CoV-2_nsp10,P0DTC1
Q96CC6,RHBDF1,SARS-CoV-2_nsp10,P0DTC1
Q9H4E5,RHOJ,SARS-CoV-2_nsp10,P0DTC1
Q9BRR9,ARHGAP9,SARS-CoV-2_nsp10,P0DTC1
Q14CB8,ARHGAP19,SARS-CoV-2_nsp10,P0DTC1
Q9C0H5,ARHGAP39,SARS-CoV-2_nsp10,P0DTC1
Q7Z6I6,ARHGAP30,SARS-CoV-2_nsp10,P0DTC1
Q15493,RGN,SARS-CoV-2_nsp10,P0DTC1
P35249,RFC4,SARS-CoV-2_nsp10,P0DTC1
P46779,RPL28,SARS-CoV-2_nsp10,P0DTC1
Q9BRG2,SH2D3A,SARS-CoV-2_nsp10,P0DTC1
Q969T3,SNX21,SARS-CoV-2_nsp10,P0DTC1
Q16613,AANAT,SARS-CoV-2_nsp10,P0DTC1
Q14159,SPIDR,SARS-CoV-2_nsp10,P0DTC1
Q9BT56,SPX,SARS-CoV-2_nsp10,P0DTC1
Q8N0Z3,SPICE1,SARS-CoV-2_nsp10,P0DTC1
Q7Z6L1,TECPR1,SARS-CoV-2_nsp10,P0DTC1
P28347,TEAD1,SARS-CoV-2_nsp10,P0DTC1
Q9NRH3,TUBG2,SARS-CoV-2_nsp10,P0DTC1
Q96Q05,TRAPPC9,SARS-CoV-2_nsp10,P0DTC1
Q2TAA8,TSNAXIP1,SARS-CoV-2_nsp10,P0DTC1
Q8NBZ7,UXS1,SARS-CoV-2_nsp10,P0DTC1
Q9BQY6,WFDC6,SARS-CoV-2_nsp10,P0DTC1
Q9H6S0,YTHDC2,SARS-CoV-2_nsp10,P0DTC1
Q6NUJ5,PWWP2B,SARS-CoV-2_nsp10,P0DTC1
P01111,NRAS,SARS-CoV-2_nsp10,P0DTC1
Q9HCJ3,RAVER2,SARS-CoV-2_nsp10,P0DTC1
O95755,RAB36,SARS-CoV-2_nsp10,P0DTC1
P49758,RGS6,SARS-CoV-2_nsp10,P0DTC1
Q8N264,ARHGAP24,SARS-CoV-2_nsp10,P0DTC1
O15258,RER1,SARS-CoV-2_nsp10,P0DTC1
Q52LW3,ARHGAP29,SARS-CoV-2_nsp10,P0DTC1
Q9P260,RELCH,SARS-CoV-2_nsp10,P0DTC1
O43353,RIPK2,SARS-CoV-2_nsp10,P0DTC1
P61513,RPL37A,SARS-CoV-2_nsp10,P0DTC1
Q92911,SLC5A5,SARS-CoV-2_nsp10,P0DTC1
Q5T1Q4,SLC35F1,SARS-CoV-2_nsp10,P0DTC1
Q86WD7,SERPINA9,SARS-CoV-2_nsp10,P0DTC1
Q8N661,TMEM86B,SARS-CoV-2_nsp10,P0DTC1
H3BQB6,STMND1,SARS-CoV-2_nsp10,P0DTC1
O75897,SULT1C4,SARS-CoV-2_nsp10,P0DTC1
Q3ZCQ8,TIMM50,SARS-CoV-2_nsp10,P0DTC1
Q04837,SSBP1,SARS-CoV-2_nsp10,P0DTC1
P49842,STK19,SARS-CoV-2_nsp10,P0DTC1
Q99469,STAC,SARS-CoV-2_nsp10,P0DTC1
Q9UJ98,STAG3,SARS-CoV-2_nsp10,P0DTC1
P59095,STARD6,SARS-CoV-2_nsp10,P0DTC1
Q14849,STARD3,SARS-CoV-2_nsp10,P0DTC1
Q96DR4,STARD4,SARS-CoV-2_nsp10,P0DTC1
P02808,STATH,SARS-CoV-2_nsp10,P0DTC1
Q7L1I2,SV2B,SARS-CoV-2_nsp10,P0DTC1
Q6ZMD2,SPNS3,SARS-CoV-2_nsp10,P0DTC1
P17947,SPI1,SARS-CoV-2_nsp10,P0DTC1
Q9BXU2,TEX13B,SARS-CoV-2_nsp10,P0DTC1
Q8N434,SVOPL,SARS-CoV-2_nsp10,P0DTC1
Q53LP3,SOWAHC,SARS-CoV-2_nsp10,P0DTC1
B2RXF0,TMEM229A,SARS-CoV-2_nsp10,P0DTC1
B4DZS4,TCP11X1,SARS-CoV-2_nsp10,P0DTC1
Q502W6,VWA3B,SARS-CoV-2_nsp10,P0DTC1
P36402,TCF7,SARS-CoV-2_nsp10,P0DTC1
Q9BXF9,TEKT3,SARS-CoV-2_nsp10,P0DTC1
Q8N1B4,VPS52,SARS-CoV-2_nsp10,P0DTC1
Q92734,TFG,SARS-CoV-2_nsp10,P0DTC1
P04155,TFF1,SARS-CoV-2_nsp10,P0DTC1
Q9BQ65,USB1,SARS-CoV-2_nsp10,P0DTC1
Q9P2U8,SLC17A6,SARS-CoV-2_nsp10,P0DTC1
Q8NDX2,SLC17A8,SARS-CoV-2_nsp10,P0DTC1
Q5MNZ6,WDR45B,SARS-CoV-2_nsp10,P0DTC1
Q9UK41,VPS28,SARS-CoV-2_nsp10,P0DTC1
Q9GZV5,WWTR1,SARS-CoV-2_nsp10,P0DTC1
Q9HCZ1,ZNF334,SARS-CoV-2_nsp10,P0DTC1
Q9H6K4,OPA3,SARS-CoV-2_nsp10,P0DTC1
Q8NGI4,OR4D11,SARS-CoV-2_nsp10,P0DTC1
P56373,P2RX3,SARS-CoV-2_nsp10,P0DTC1
Q86UW2,SLC51B,SARS-CoV-2_nsp10,P0DTC1
Q8TCG2,PI4K2B,SARS-CoV-2_nsp10,P0DTC1
P05120,SERPINB2,SARS-CoV-2_nsp10,P0DTC1
Q9BPZ3,PAIP2,SARS-CoV-2_nsp10,P0DTC1
Q6ZMV5,PPP4R3C,SARS-CoV-2_nsp10,P0DTC1
Q13177,PAK2,SARS-CoV-2_nsp10,P0DTC1
Q9NP74,PALMD,SARS-CoV-2_nsp10,P0DTC1
P53609,PGGT1B,SARS-CoV-2_nsp10,P0DTC1
Q8N328,PGBD3,SARS-CoV-2_nsp10,P0DTC1
P20142,PGC,SARS-CoV-2_nsp10,P0DTC1
Q9H4I0,RAD21L1,SARS-CoV-2_nsp10,P0DTC1
Q16654,PDK4,SARS-CoV-2_nsp10,P0DTC1
Q29RF7,PDS5A,SARS-CoV-2_nsp10,P0DTC1
P43116,PTGER2,SARS-CoV-2_nsp10,P0DTC1
Q96QC0,PPP1R10,SARS-CoV-2_nsp10,P0DTC1
Q9ULI2,RIMKLB,SARS-CoV-2_nsp10,P0DTC1
Q96BH1,RNF25,SARS-CoV-2_nsp10,P0DTC1
Q9BY78,RNF26,SARS-CoV-2_nsp10,P0DTC1
Q07960,ARHGAP1,SARS-CoV-2_nsp10,P0DTC1
Q96NA2,RILP,SARS-CoV-2_nsp10,P0DTC1
P09455,RBP1,SARS-CoV-2_nsp10,P0DTC1
Q6ZRI8,ARHGAP36,SARS-CoV-2_nsp10,P0DTC1
P82912,MRPS11,SARS-CoV-2_nsp10,P0DTC1
P41440,SLC19A1,SARS-CoV-2_nsp10,P0DTC1
Q7L099,RUFY3,SARS-CoV-2_nsp10,P0DTC1
Q9Y3D5,MRPS18C,SARS-CoV-2_nsp10,P0DTC1
Q08357,SLC20A2,SARS-CoV-2_nsp10,P0DTC1
O15245,SLC22A1,SARS-CoV-2_nsp10,P0DTC1
O75751,SLC22A3,SARS-CoV-2_nsp10,P0DTC1
O76082,SLC22A5,SARS-CoV-2_nsp10,P0DTC1
Q9Y694,SLC22A7,SARS-CoV-2_nsp10,P0DTC1
Q96S37,SLC22A12,SARS-CoV-2_nsp10,P0DTC1
Q96ER3,SAAL1,SARS-CoV-2_nsp10,P0DTC1
Q96AT9,RPE,SARS-CoV-2_nsp10,P0DTC1
Q6P1L8,MRPL14,SARS-CoV-2_nsp10,P0DTC1
P24928,POLR2A,SARS-CoV-2_nsp10,P0DTC1
Q2M238,RRN3P1,SARS-CoV-2_nsp10,P0DTC1
Q9NRX2,MRPL17,SARS-CoV-2_nsp10,P0DTC1
Q9NRP4,SDHAF3,SARS-CoV-2_nsp10,P0DTC1
Q6ZSG1,RNF165,SARS-CoV-2_nsp10,P0DTC1
Q6UXD7,SLC49A3,SARS-CoV-2_nsp10,P0DTC1
O75880,SCO1,SARS-CoV-2_nsp10,P0DTC1
Q9NTN3,SLC35D1,SARS-CoV-2_nsp10,P0DTC1
Q9UIL1,SCOC,SARS-CoV-2_nsp10,P0DTC1
O76038,SCGN,SARS-CoV-2_nsp10,P0DTC1
O43175,PHGDH,SARS-CoV-2_nsp10,P0DTC1
Q96GA7,SDSL,SARS-CoV-2_nsp10,P0DTC1
Q9BX95,SGPP1,SARS-CoV-2_nsp10,P0DTC1
Q8IUQ4,SIAH1,SARS-CoV-2_nsp10,P0DTC1
Q8IWX5,SGPP2,SARS-CoV-2_nsp10,P0DTC1
Q5T4F7,SFRP5,SARS-CoV-2_nsp10,P0DTC1
Q8IW03,SIAH3,SARS-CoV-2_nsp10,P0DTC1
P0C7P3,SLFN14,SARS-CoV-2_nsp10,P0DTC1
A0MZ66,SHTN1,SARS-CoV-2_nsp10,P0DTC1
Q96AH0,NABP1,SARS-CoV-2_nsp10,P0DTC1
Q5PRF9,SAMD4B,SARS-CoV-2_nsp10,P0DTC1
Q9BZQ2,SHCBP1L,SARS-CoV-2_nsp10,P0DTC1
Q9NRY2,INIP,SARS-CoV-2_nsp10,P0DTC1
Q9P270,SLAIN2,SARS-CoV-2_nsp10,P0DTC1
Q9BQB4,SOST,SARS-CoV-2_nsp10,P0DTC1
Q86TU7,SETD3,SARS-CoV-2_nsp10,P0DTC1
P62910,RPL32,SARS-CoV-2_nsp10,P0DTC1
Q9BWH6,RPAP1,SARS-CoV-2_nsp10,P0DTC1
Q9Y4G8,RAPGEF2,SARS-CoV-2_nsp10,P0DTC1
Q7Z2W9,MRPL21,SARS-CoV-2_nsp10,P0DTC1
Q8N8N0,RNF152,SARS-CoV-2_nsp10,P0DTC1
Q14684,RRP1B,SARS-CoV-2_nsp10,P0DTC1
Q5FBB7,SGO1,SARS-CoV-2_nsp10,P0DTC1
Q9UPU3,SORCS3,SARS-CoV-2_nsp10,P0DTC1
P12755,SKI,SARS-CoV-2_nsp10,P0DTC1
Q9H7N4,SCAF1,SARS-CoV-2_nsp10,P0DTC1
P30626,SRI,SARS-CoV-2_nsp10,P0DTC1
Q86XK3,SFR1,SARS-CoV-2_nsp10,P0DTC1
Q92766,RREB1,SARS-CoV-2_nsp10,P0DTC1
Q96EX1,SMIM12,SARS-CoV-2_nsp10,P0DTC1
O94964,SOGA1,SARS-CoV-2_nsp10,P0DTC1
Q8IX21,SLF2,SARS-CoV-2_nsp10,P0DTC1
Q5VT52,RPRD2,SARS-CoV-2_nsp10,P0DTC1
Q9NSI2,SLX9,SARS-CoV-2_nsp10,P0DTC1
Q15465,SHH,SARS-CoV-2_nsp10,P0DTC1
P08708,RPS17,SARS-CoV-2_nsp10,P0DTC1
Q92835,INPP5D,SARS-CoV-2_nsp10,P0DTC1
O75920,SERF1A,SARS-CoV-2_nsp10,P0DTC1
Q8TBC3,SHKBP1,SARS-CoV-2_nsp10,P0DTC1
Q9NQF3,SERHL,SARS-CoV-2_nsp10,P0DTC1
Q6UWV7,SHISAL2A,SARS-CoV-2_nsp10,P0DTC1
Q9NR46,SH3GLB2,SARS-CoV-2_nsp10,P0DTC1
P62263,RPS14,SARS-CoV-2_nsp10,P0DTC1
Q5JNZ5,RPS26P11,SARS-CoV-2_nsp10,P0DTC1
Q9UIY3,RWDD2A,SARS-CoV-2_nsp10,P0DTC1
Q6T310,RASL11A,SARS-CoV-2_nsp10,P0DTC1
Q92737,RASL10A,SARS-CoV-2_nsp10,P0DTC1
Q9NZ71,RTEL1,SARS-CoV-2_nsp10,P0DTC1
Q9BQQ7,RTP3,SARS-CoV-2_nsp10,P0DTC1
Q14D33,RTP5,SARS-CoV-2_nsp10,P0DTC1
Q96T23,RSF1,SARS-CoV-2_nsp10,P0DTC1
Q66K80,RUSC1-AS1,SARS-CoV-2_nsp10,P0DTC1
A0AV02,SLC12A8,SARS-CoV-2_nsp10,P0DTC1
Q6UVJ0,SASS6,SARS-CoV-2_nsp10,P0DTC1
Q9Y2G9,SBNO2,SARS-CoV-2_nsp10,P0DTC1
O94885,SASH1,SARS-CoV-2_nsp10,P0DTC1
Q6KCM7,SLC25A25,SARS-CoV-2_nsp10,P0DTC1
P53999,SUB1,SARS-CoV-2_nsp10,P0DTC1
O43548,TGM5,SARS-CoV-2_nsp10,P0DTC1
Q5JRA6,MIA3,SARS-CoV-2_nsp10,P0DTC1
O14746,TERT,SARS-CoV-2_nsp10,P0DTC1
Q13214,SEMA3B,SARS-CoV-2_nsp10,P0DTC1
Q14563,SEMA3A,SARS-CoV-2_nsp10,P0DTC1
Q99250,SCN2A,SARS-CoV-2_nsp10,P0DTC1
Q9Y467,SALL2,SARS-CoV-2_nsp10,P0DTC1
Q8IVF5,TIAM2,SARS-CoV-2_nsp10,P0DTC1
Q8NBX0,SCCPDH,SARS-CoV-2_nsp10,P0DTC1
Q8IY50,SLC35F3,SARS-CoV-2_nsp10,P0DTC1
P57772,EEFSEC,SARS-CoV-2_nsp10,P0DTC1
Q9BZJ4,SLC25A39,SARS-CoV-2_nsp10,P0DTC1
Q9Y5W7,SNX14,SARS-CoV-2_nsp10,P0DTC1
Q07617,SPAG1,SARS-CoV-2_nsp10,P0DTC1
Q9BTD1,SHANK2-AS3,SARS-CoV-2_nsp10,P0DTC1
Q96H20,SNF8,SARS-CoV-2_nsp10,P0DTC1
Q9NRQ5,SMCO4,SARS-CoV-2_nsp10,P0DTC1
Q15833,STXBP2,SARS-CoV-2_nsp10,P0DTC1
Q9UNK0,STX8,SARS-CoV-2_nsp10,P0DTC1
Q86WV6,STING1,SARS-CoV-2_nsp10,P0DTC1
Q9BYN0,SRXN1,SARS-CoV-2_nsp10,P0DTC1
P63165,SUMO1,SARS-CoV-2_nsp10,P0DTC1
Q9ULQ0,STRIP2,SARS-CoV-2_nsp10,P0DTC1
Q9NSY2,STARD5,SARS-CoV-2_nsp10,P0DTC1
Q8TB22,SPATA20,SARS-CoV-2_nsp10,P0DTC1
Q9NQ55,PPAN,SARS-CoV-2_nsp10,P0DTC1
Q08117,TLE5,SARS-CoV-2_nsp10,P0DTC1
O76061,STC2,SARS-CoV-2_nsp10,P0DTC1
D6RBM5,USP17L23,SARS-CoV-2_nsp10,P0DTC1
Q16563,SYPL1,SARS-CoV-2_nsp10,P0DTC1
Q03518,TAP1,SARS-CoV-2_nsp10,P0DTC1
O00268,TAF4,SARS-CoV-2_nsp10,P0DTC1
Q9HCH5,SYTL2,SARS-CoV-2_nsp10,P0DTC1
Q4VX76,SYTL3,SARS-CoV-2_nsp10,P0DTC1
P59535,TAS2R40,SARS-CoV-2_nsp10,P0DTC1
Q9Y5W5,WIF1,SARS-CoV-2_nsp10,P0DTC1
O00755,WNT7A,SARS-CoV-2_nsp10,P0DTC1
P56706,WNT7B,SARS-CoV-2_nsp10,P0DTC1
Q9H1J5,WNT8A,SARS-CoV-2_nsp10,P0DTC1
Q9NZR4,VSX1,SARS-CoV-2_nsp10,P0DTC1
Q5MNZ9,WIPI1,SARS-CoV-2_nsp10,P0DTC1
Q08629,SPOCK1,SARS-CoV-2_nsp10,P0DTC1
Q7L1V2,MON1B,SARS-CoV-2_nsp10,P0DTC1
P39900,MMP12,SARS-CoV-2_nsp10,P0DTC1
Q6ZRQ5,MMS22L,SARS-CoV-2_nsp10,P0DTC1
P0CAP1,MYZAP,SARS-CoV-2_nsp10,P0DTC1
Q32MK0,MYLK3,SARS-CoV-2_nsp10,P0DTC1
Q96E52,OMA1,SARS-CoV-2_nsp10,P0DTC1
Q06495,SLC34A1,SARS-CoV-2_nsp10,P0DTC1
O76100,OR7A10,SARS-CoV-2_nsp10,P0DTC1
Q6ZVC0,NYAP1,SARS-CoV-2_nsp10,P0DTC1
Q6IF42,OR2A2,SARS-CoV-2_nsp10,P0DTC1
P12004,PCNA,SARS-CoV-2_nsp10,P0DTC1
Q8NGF0,OR52B6,SARS-CoV-2_nsp10,P0DTC1
P32242,OTX1,SARS-CoV-2_nsp10,P0DTC1
Q9BRP4,PAAF1,SARS-CoV-2_nsp10,P0DTC1
Q969Q6,PPP2R3C,SARS-CoV-2_nsp10,P0DTC1
Q9Y5I2,PCDHA10,SARS-CoV-2_nsp10,P0DTC1
Q8TE04,PANK1,SARS-CoV-2_nsp10,P0DTC1
Q6GTS8,PM20D1,SARS-CoV-2_nsp10,P0DTC1
Q6P4D5,PABIR3,SARS-CoV-2_nsp10,P0DTC1
P27986,PIK3R1,SARS-CoV-2_nsp10,P0DTC1
P30039,PBLD,SARS-CoV-2_nsp10,P0DTC1
P68402,PAFAH1B2,SARS-CoV-2_nsp10,P0DTC1
Q5MIZ7,PPP4R3B,SARS-CoV-2_nsp10,P0DTC1
Q13153,PAK1,SARS-CoV-2_nsp10,P0DTC1
O94880,PHF14,SARS-CoV-2_nsp10,P0DTC1
Q9BVI0,PHF20,SARS-CoV-2_nsp10,P0DTC1
Q9H7Z7,PTGES2,SARS-CoV-2_nsp10,P0DTC1
O15534,PER1,SARS-CoV-2_nsp10,P0DTC1
P98175,RBM10,SARS-CoV-2_nsp10,P0DTC1
Q16816,PHKG1,SARS-CoV-2_nsp10,P0DTC1
P54727,RAD23B,SARS-CoV-2_nsp10,P0DTC1
Q8IXT5,RBM12B,SARS-CoV-2_nsp10,P0DTC1
O00194,RAB27B,SARS-CoV-2_nsp10,P0DTC1
Q14964,RAB39A,SARS-CoV-2_nsp10,P0DTC1
P34995,PTGER1,SARS-CoV-2_nsp10,P0DTC1
Q8IXQ8,PDZD9,SARS-CoV-2_nsp10,P0DTC1
P53816,PLAAT3,SARS-CoV-2_nsp10,P0DTC1
P11086,PNMT,SARS-CoV-2_nsp10,P0DTC1
Q02809,PLOD1,SARS-CoV-2_nsp10,P0DTC1
Q9ULL4,PLXNB3,SARS-CoV-2_nsp10,P0DTC1
Q9NP80,PNPLA8,SARS-CoV-2_nsp10,P0DTC1
Q68EM7,ARHGAP17,SARS-CoV-2_nsp10,P0DTC1
Q9HBJ0,PLAC1,SARS-CoV-2_nsp10,P0DTC1
Q9UGC6,RGS17,SARS-CoV-2_nsp10,P0DTC1
Q9NQW5,PRDM7,SARS-CoV-2_nsp10,P0DTC1
P30041,PRDX6,SARS-CoV-2_nsp10,P0DTC1
Q96S07,PRR25,SARS-CoV-2_nsp10,P0DTC1
Q96BP3,PPWD1,SARS-CoV-2_nsp10,P0DTC1
Q8NAV1,PRPF38A,SARS-CoV-2_nsp10,P0DTC1
A0A096LP55,UQCRHL,SARS-CoV-2_nsp10,P0DTC1
P06737,PYGL,SARS-CoV-2_nsp10,P0DTC1
Q9NW13,RBM28,SARS-CoV-2_nsp10,P0DTC1
A6NK89,RASSF10,SARS-CoV-2_nsp10,P0DTC1
Q7Z3Z2,RD3,SARS-CoV-2_nsp10,P0DTC1
Q9H0U4,RAB1B,SARS-CoV-2_nsp10,P0DTC1
P62745,RHOB,SARS-CoV-2_nsp10,P0DTC1
A7KAX9,ARHGAP32,SARS-CoV-2_nsp10,P0DTC1
Q7LG56,RRM2B,SARS-CoV-2_nsp10,P0DTC1
Q6UWP8,SBSN,SARS-CoV-2_nsp10,P0DTC1
Q8TEU7,RAPGEF6,SARS-CoV-2_nsp10,P0DTC1
O75056,SDC3,SARS-CoV-2_nsp10,P0DTC1
Q05823,RNASEL,SARS-CoV-2_nsp10,P0DTC1
Q5M7Z0,RNFT1,SARS-CoV-2_nsp10,P0DTC1
Q9NYK5,MRPL39,SARS-CoV-2_nsp10,P0DTC1
Q13405,MRPL49,SARS-CoV-2_nsp10,P0DTC1
Q8WU17,RNF139,SARS-CoV-2_nsp10,P0DTC1
Q03395,ROM1,SARS-CoV-2_nsp10,P0DTC1
Q6ZMZ0,RNF19B,SARS-CoV-2_nsp10,P0DTC1
Q8N4K4,RPRML,SARS-CoV-2_nsp10,P0DTC1
P60880,SNAP25,SARS-CoV-2_nsp10,P0DTC1
Q8N474,SFRP1,SARS-CoV-2_nsp10,P0DTC1
Q99523,SORT1,SARS-CoV-2_nsp10,P0DTC1
Q9NVD3,SETD4,SARS-CoV-2_nsp10,P0DTC1
Q9H0F6,SHARPIN,SARS-CoV-2_nsp10,P0DTC1
Q14493,SLBP,SARS-CoV-2_nsp10,P0DTC1
Q8N5G0,SMIM20,SARS-CoV-2_nsp10,P0DTC1
O95391,SLU7,SARS-CoV-2_nsp10,P0DTC1
K7EJ46,SMIM22,SARS-CoV-2_nsp10,P0DTC1
Q9NXL6,SIDT1,SARS-CoV-2_nsp10,P0DTC1
Q86T20,SMIM29,SARS-CoV-2_nsp10,P0DTC1
A4D0T7,SMIM30,SARS-CoV-2_nsp10,P0DTC1
A0A1B0GVY4,SMIM31,SARS-CoV-2_nsp10,P0DTC1
A0A1B0GUA5,SMIM32,SARS-CoV-2_nsp10,P0DTC1
A0A1B0GW64,SMIM33,SARS-CoV-2_nsp10,P0DTC1
O95562,SFT2D2,SARS-CoV-2_nsp10,P0DTC1
A0A286YFK9,SMIM38,SARS-CoV-2_nsp10,P0DTC1
A0A1B0GW54,SMIM39,SARS-CoV-2_nsp10,P0DTC1
Q5STR5,SMIM40,SARS-CoV-2_nsp10,P0DTC1
A0A5F9ZH02,SMIM42,SARS-CoV-2_nsp10,P0DTC1
Q4W5P6,SMIM43,SARS-CoV-2_nsp10,P0DTC1
P0DMW3,SMIM10L1,SARS-CoV-2_nsp10,P0DTC1
Q96ST3,SIN3A,SARS-CoV-2_nsp10,P0DTC1
Q9H9B4,SFXN1,SARS-CoV-2_nsp10,P0DTC1
Q96PX8,SLITRK1,SARS-CoV-2_nsp10,P0DTC1
Q8NDV1,ST6GALNAC3,SARS-CoV-2_nsp10,P0DTC1
Q7M4L6,SHF,SARS-CoV-2_nsp10,P0DTC1
Q9BWJ5,SF3B5,SARS-CoV-2_nsp10,P0DTC1
Q9H156,SLITRK2,SARS-CoV-2_nsp10,P0DTC1
O94933,SLITRK3,SARS-CoV-2_nsp10,P0DTC1
Q9BVH7,ST6GALNAC5,SARS-CoV-2_nsp10,P0DTC1
Q969X2,ST6GALNAC6,SARS-CoV-2_nsp10,P0DTC1
Q687X5,STEAP4,SARS-CoV-2_nsp10,P0DTC1
O43805,SSNA1,SARS-CoV-2_nsp10,P0DTC1
Q9BRA2,TXNDC17,SARS-CoV-2_nsp10,P0DTC1
P22532,SPRR2D,SARS-CoV-2_nsp10,P0DTC1
Q96RU2,USP28,SARS-CoV-2_nsp10,P0DTC1
Q0WX57,USP17L24,SARS-CoV-2_nsp10,P0DTC1
Q14CS0,UBXN2B,SARS-CoV-2_nsp10,P0DTC1
Q9Y5Z9,UBIAD1,SARS-CoV-2_nsp10,P0DTC1
Q9H987,SYNPO2L,SARS-CoV-2_nsp10,P0DTC1
Q8IWB6,TEX14,SARS-CoV-2_nsp10,P0DTC1
Q5T0J7,TEX35,SARS-CoV-2_nsp10,P0DTC1
P98155,VLDLR,SARS-CoV-2_nsp10,P0DTC1
Q96EI5,TCEAL4,SARS-CoV-2_nsp10,P0DTC1
Q6YHU6,THADA,SARS-CoV-2_nsp10,P0DTC1
Q8IYN2,TCEAL8,SARS-CoV-2_nsp10,P0DTC1
Q71U36,TUBA1A,SARS-CoV-2_nsp10,P0DTC1
